Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,spend_to_avg_ratio,is_high_value_transaction,transaction_hour,transaction_day_of_week,is_night_transaction,is_weekend,account_age_years,suspicious_keyword_flag,is_international_flag
T103932,CUST4786,2024-01-29 20:29:00,77.99,Health,NetBanking,Mobile,Chennai,0,125,128.47,1897,No,0,0.6071,0,20,0,0,0,5.19,0,0
T103933,CUST5686,2023-11-05 20:34:00,20.15,Health,Debit Card,Mobile,Bengaluru,0,38,50.8,130,No,0,0.3967,0,20,6,0,1,0.36,0,0
T103934,CUST7707,2023-01-24 15:52:00,29.36,Electronics,NetBanking,Desktop,Hyderabad,1,13,422.5,728,No,0,0.0695,0,15,1,0,0,1.99,0,1
T103935,CUST5146,2023-08-16 02:58:00,63.25,Grocery,UPI,Mobile,Bengaluru,0,54,132.22,1526,No,0,0.4784,0,2,2,1,0,4.18,0,0
T103936,CUST7957,2023-08-12 20:18:00,43.19,Health,Credit Card,Desktop,Mumbai,0,106,81.32,1759,No,0,0.5311,0,20,5,0,1,4.82,0,0
T103937,CUST3971,2023-08-13 18:07:00,13.97,Entertainment,Debit Card,Mobile,Delhi,0,44,185.93,187,No,0,0.0751,0,18,6,0,1,0.51,0,0
T103938,CUST6961,2023-03-06 16:25:00,15.0,Entertainment,Credit Card,Desktop,Delhi,0,141,206.43,521,No,0,0.0727,0,16,0,0,0,1.43,0,0
T103939,CUST9348,2023-02-17 21:55:00,43.32,Entertainment,Credit Card,Desktop,Mumbai,1,153,169.78,948,No,0,0.2552,0,21,4,0,0,2.6,0,1
T103940,CUST4087,2023-07-16 03:15:00,113.27,Fashion,UPI,Mobile,Kolkata,0,24,488.48,1062,No,0,0.2319,0,3,6,1,1,2.91,0,0
T103941,CUST4544,2023-12-24 03:05:00,182.59,Food,NetBanking,Desktop,Delhi,0,124,441.6,1265,No,1,0.4135,0,3,6,1,1,3.46,0,0
T103942,CUST6392,2023-10-10 23:26:00,7.03,Health,Credit Card,Desktop,Mumbai,1,29,437.76,1492,No,0,0.0161,0,23,1,0,0,4.08,0,1
T103943,CUST2064,2023-09-21 20:18:00,39.95,Utilities,PayPal,Mobile,Chennai,0,198,205.4,1950,No,0,0.1945,0,20,3,0,0,5.34,0,0
T103944,CUST8053,2023-07-11 19:14:00,8.45,Health,UPI,Desktop,Bengaluru,0,146,481.81,853,No,0,0.0175,0,19,1,0,0,2.34,0,0
T103945,CUST8196,2024-02-19 12:22:00,1.34,Health,PayPal,Desktop,Delhi,0,92,345.17,708,No,0,0.0039,0,12,0,0,0,1.94,0,0
T103946,CUST2248,2023-10-29 19:47:00,86.71,Utilities,UPI,Desktop,Chennai,0,5,417.68,1908,No,0,0.2076,0,19,6,0,1,5.22,0,0
T103947,CUST7752,2023-03-29 00:11:00,73.79,Electronics,PayPal,Desktop,Delhi,0,146,255.43,815,No,1,0.2889,0,0,2,1,0,2.23,0,0
T103948,CUST5338,2023-06-02 01:47:00,14.24,Health,PayPal,Desktop,Hyderabad,0,191,88.7,1863,No,0,0.1605,0,1,4,1,0,5.1,0,0
T103949,CUST8412,2023-10-16 11:12:00,21.31,Fashion,Credit Card,POS,Mumbai,0,125,444.57,1021,Yes,1,0.0479,0,11,0,0,0,2.8,1,0
T103950,CUST2200,2023-04-12 14:01:00,1.92,Travel,Credit Card,Desktop,Mumbai,0,165,248.35,140,No,0,0.0077,0,14,2,0,0,0.38,0,0
T103951,CUST7847,2023-11-24 10:39:00,144.12,Grocery,UPI,Desktop,Chennai,0,71,484.59,870,No,0,0.2974,0,10,4,0,0,2.38,0,0
T103952,CUST2610,2023-11-10 08:20:00,294.13,Entertainment,NetBanking,Desktop,Kolkata,1,183,134.88,232,No,0,2.1807,1,8,4,0,0,0.64,0,1
T103953,CUST4589,2024-01-16 15:12:00,11.64,Health,Credit Card,Desktop,Hyderabad,0,99,496.27,1813,No,0,0.0235,0,15,1,0,0,4.96,0,0
T103954,CUST5420,2023-10-22 22:31:00,21.06,Electronics,Credit Card,Mobile,Bengaluru,0,12,118.99,1118,No,0,0.177,0,22,6,0,1,3.06,0,0
T103955,CUST9619,2023-06-18 22:40:00,162.24,Fashion,Debit Card,POS,Hyderabad,0,52,190.4,1768,No,0,0.8521,0,22,6,0,1,4.84,0,0
T103956,CUST7893,2024-01-28 05:25:00,208.8,Health,Credit Card,Mobile,Kolkata,0,185,301.07,1214,No,0,0.6935,0,5,6,1,1,3.32,0,0
T103957,CUST2702,2023-01-06 19:00:00,43.53,Utilities,NetBanking,POS,Hyderabad,0,46,349.73,443,No,0,0.1245,0,19,4,0,0,1.21,0,0
T103958,CUST2240,2023-09-28 18:24:00,4.16,Electronics,Debit Card,Desktop,Pune,0,104,362.94,1698,No,0,0.0115,0,18,3,0,0,4.65,0,0
T103959,CUST7454,2024-02-11 00:56:00,3.22,Travel,PayPal,Desktop,Bengaluru,0,44,243.36,719,No,0,0.0132,0,0,6,1,1,1.97,0,0
T103960,CUST7729,2023-11-10 13:57:00,68.26,Food,PayPal,POS,Bengaluru,1,152,47.65,1758,No,0,1.4325,0,13,4,0,0,4.81,0,1
T103961,CUST3023,2023-11-24 13:06:00,39.92,Health,Debit Card,POS,Hyderabad,0,9,253.06,295,No,0,0.1577,0,13,4,0,0,0.81,0,0
T103962,CUST1888,2023-09-23 02:42:00,2.33,Fashion,Debit Card,Mobile,Delhi,0,140,174.0,601,No,0,0.0134,0,2,5,1,1,1.65,0,0
T103963,CUST5941,2023-04-21 09:12:00,70.02,Electronics,Debit Card,POS,Pune,0,100,332.25,234,No,0,0.2107,0,9,4,0,0,0.64,0,0
T103964,CUST8276,2023-06-02 22:58:00,0.91,Utilities,UPI,Desktop,Delhi,0,137,99.32,1720,No,0,0.0092,0,22,4,0,0,4.71,0,0
T103965,CUST7297,2023-08-20 17:48:00,123.86,Electronics,NetBanking,Mobile,Hyderabad,0,103,203.02,613,No,0,0.6101,0,17,6,0,1,1.68,0,0
T103966,CUST3947,2023-11-20 07:17:00,29.27,Health,NetBanking,POS,Delhi,0,110,483.4,1209,No,0,0.0606,0,7,0,0,0,3.31,0,0
T103967,CUST2990,2023-08-18 17:29:00,3.29,Electronics,PayPal,POS,Bengaluru,0,116,53.55,202,No,0,0.0614,0,17,4,0,0,0.55,0,0
T103968,CUST1349,2023-01-31 11:52:00,71.01,Food,PayPal,Mobile,Bengaluru,0,22,305.14,337,No,0,0.2327,0,11,1,0,0,0.92,0,0
T103969,CUST7442,2023-12-16 15:19:00,40.56,Electronics,PayPal,POS,Delhi,0,145,54.42,479,No,0,0.7453,0,15,5,0,1,1.31,0,0
T103970,CUST4089,2023-05-12 08:17:00,291.36,Entertainment,Credit Card,Desktop,Bengaluru,0,161,86.93,91,No,0,3.3517,1,8,4,0,0,0.25,0,0
T103971,CUST3277,2024-01-15 22:34:00,62.86,Grocery,PayPal,Mobile,Mumbai,0,175,306.42,1426,No,0,0.2051,0,22,0,0,0,3.9,0,0
T103972,CUST8160,2023-11-06 17:32:00,25.75,Entertainment,Debit Card,POS,Bengaluru,0,88,227.56,1513,No,0,0.1132,0,17,0,0,0,4.14,0,0
T103973,CUST5776,2024-01-01 08:00:00,98.88,Grocery,PayPal,Desktop,Hyderabad,0,143,278.76,504,No,0,0.3547,0,8,0,0,0,1.38,0,0
T103974,CUST5822,2023-02-02 12:15:00,25.34,Electronics,Debit Card,POS,Chennai,0,33,441.14,1434,No,0,0.0574,0,12,3,0,0,3.93,0,0
T103975,CUST9147,2023-05-08 15:45:00,187.68,Utilities,UPI,Mobile,Delhi,0,15,410.45,1770,No,0,0.4573,0,15,0,0,0,4.85,0,0
T103976,CUST8867,2023-08-01 11:07:00,37.56,Utilities,Credit Card,POS,Pune,0,27,445.11,1625,No,0,0.0844,0,11,1,0,0,4.45,0,0
T103977,CUST6491,2023-08-23 07:29:00,63.86,Health,Credit Card,POS,Kolkata,0,189,311.96,115,No,0,0.2047,0,7,2,0,0,0.31,0,0
T103978,CUST1829,2023-10-05 02:19:00,4.15,Utilities,NetBanking,POS,Delhi,0,196,249.93,1989,No,0,0.0166,0,2,3,1,0,5.45,0,0
T103979,CUST9307,2023-04-26 23:01:00,44.43,Grocery,UPI,Desktop,Kolkata,0,112,235.01,1196,No,0,0.1891,0,23,2,0,0,3.27,0,0
T103980,CUST2158,2023-01-22 07:19:00,142.88,Fashion,Debit Card,Desktop,Kolkata,0,82,372.51,1916,No,0,0.3836,0,7,6,0,1,5.25,0,0
T103981,CUST2072,2023-06-16 21:43:00,131.05,Grocery,UPI,POS,Bengaluru,1,48,265.44,1060,No,1,0.4937,0,21,4,0,0,2.9,0,1
T103982,CUST9104,2023-11-21 06:08:00,20.32,Entertainment,Credit Card,POS,Bengaluru,0,8,61.83,324,No,0,0.3286,0,6,1,0,0,0.89,0,0
T103983,CUST9127,2023-05-29 05:57:00,20.5,Electronics,Debit Card,Mobile,Chennai,0,134,79.55,1744,No,0,0.2577,0,5,0,1,0,4.77,0,0
T103984,CUST4115,2023-09-24 17:54:00,136.0,Health,UPI,POS,Chennai,1,191,184.97,768,No,0,0.7353,0,17,6,0,1,2.1,0,1
T103985,CUST8538,2023-11-03 17:38:00,213.2,Travel,Credit Card,Mobile,Pune,0,118,43.23,1572,No,0,4.9318,0,17,4,0,0,4.3,0,0
T103986,CUST3930,2023-09-15 01:03:00,8.02,Health,Debit Card,Desktop,Hyderabad,0,84,127.22,1705,No,0,0.063,0,1,4,1,0,4.67,0,0
T103987,CUST2037,2024-01-20 00:45:00,47.84,Health,Debit Card,POS,Mumbai,0,2,331.64,555,No,1,0.1443,0,0,5,1,1,1.52,0,0
T103988,CUST9139,2023-04-20 12:29:00,32.93,Health,Credit Card,Mobile,Hyderabad,0,150,16.09,63,No,0,2.0466,0,12,3,0,0,0.17,0,0
T103989,CUST9053,2023-06-23 12:39:00,163.64,Fashion,Debit Card,Desktop,Pune,1,118,306.01,1943,No,0,0.5348,0,12,4,0,0,5.32,0,1
T103990,CUST8778,2023-06-13 14:37:00,6.98,Food,Credit Card,Mobile,Delhi,0,21,388.45,1988,No,0,0.018,0,14,1,0,0,5.44,0,0
T103991,CUST9277,2023-01-31 21:32:00,18.97,Entertainment,PayPal,Desktop,Bengaluru,0,134,93.38,781,No,0,0.2031,0,21,1,0,0,2.14,0,0
T103992,CUST6908,2023-09-12 22:41:00,111.7,Electronics,PayPal,POS,Hyderabad,0,123,98.67,1382,No,0,1.1321,0,22,1,0,0,3.78,0,0
T103993,CUST4020,2023-03-09 01:57:00,4.21,Food,Debit Card,Mobile,Kolkata,0,96,24.14,1885,No,1,0.1744,0,1,3,1,0,5.16,0,0
T103994,CUST2761,2023-03-21 14:16:00,54.27,Travel,Debit Card,POS,Bengaluru,0,198,261.1,1662,No,0,0.2079,0,14,1,0,0,4.55,0,0
T103995,CUST7204,2023-04-18 16:38:00,46.69,Food,Credit Card,Mobile,Bengaluru,1,13,330.75,809,No,0,0.1412,0,16,1,0,0,2.21,0,1
T103996,CUST3865,2023-08-11 12:27:00,32.57,Electronics,Debit Card,Desktop,Hyderabad,0,1,233.89,667,No,0,0.1393,0,12,4,0,0,1.83,0,0
T103997,CUST3351,2023-10-02 13:08:00,40.15,Entertainment,NetBanking,Mobile,Hyderabad,0,150,200.83,1087,No,0,0.1999,0,13,0,0,0,2.98,0,0
T103998,CUST8759,2023-03-06 08:31:00,60.39,Entertainment,PayPal,Mobile,Kolkata,0,117,232.66,824,No,0,0.2596,0,8,0,0,0,2.26,0,0
T103999,CUST9728,2024-01-10 09:50:00,14.08,Electronics,Debit Card,POS,Kolkata,0,152,392.95,435,No,0,0.0358,0,9,2,0,0,1.19,0,0
T104000,CUST4944,2023-07-16 20:29:00,67.89,Travel,Debit Card,POS,Chennai,0,64,26.42,1071,No,0,2.5696,0,20,6,0,1,2.93,0,0
T104001,CUST4335,2024-01-17 02:53:00,130.96,Electronics,UPI,POS,Pune,0,169,394.07,1483,No,0,0.3323,0,2,2,1,0,4.06,0,0
T104002,CUST7062,2024-01-08 23:05:00,114.22,Travel,Debit Card,Desktop,Pune,0,150,336.51,457,No,0,0.3394,0,23,0,0,0,1.25,0,0
T104003,CUST8372,2023-02-19 03:33:00,13.37,Travel,NetBanking,POS,Kolkata,0,61,128.3,943,No,0,0.1042,0,3,6,1,1,2.58,0,0
T104004,CUST8554,2023-02-17 16:06:00,12.93,Electronics,PayPal,Mobile,Mumbai,0,108,267.12,322,No,0,0.0484,0,16,4,0,0,0.88,0,0
T104005,CUST8907,2023-10-01 06:15:00,24.98,Grocery,UPI,Desktop,Kolkata,0,12,34.15,1956,Yes,1,0.7315,0,6,6,0,1,5.36,1,0
T104006,CUST3614,2023-05-02 14:58:00,35.84,Entertainment,Credit Card,POS,Chennai,0,90,196.0,609,No,0,0.1829,0,14,1,0,0,1.67,0,0
T104007,CUST5090,2023-07-08 19:54:00,42.0,Travel,Credit Card,Mobile,Mumbai,0,132,95.28,1802,No,0,0.4408,0,19,5,0,1,4.93,0,0
T104008,CUST2782,2023-10-16 17:38:00,91.08,Electronics,PayPal,Mobile,Hyderabad,0,83,20.93,1133,No,0,4.3516,0,17,0,0,0,3.1,0,0
T104009,CUST8530,2023-07-16 11:26:00,4.67,Utilities,Credit Card,Desktop,Pune,0,128,184.97,1139,No,0,0.0252,0,11,6,0,1,3.12,0,0
T104010,CUST3313,2023-07-26 10:23:00,2.82,Grocery,NetBanking,Mobile,Pune,0,140,365.8,1625,No,0,0.0077,0,10,2,0,0,4.45,0,0
T104011,CUST6829,2023-04-02 14:57:00,39.79,Entertainment,Debit Card,POS,Mumbai,0,33,461.3,77,No,0,0.0863,0,14,6,0,1,0.21,0,0
T104012,CUST8029,2023-09-18 17:08:00,95.57,Travel,PayPal,Mobile,Delhi,0,149,334.51,1744,No,0,0.2857,0,17,0,0,0,4.77,0,0
T104013,CUST1598,2023-08-29 01:51:00,17.2,Entertainment,UPI,POS,Chennai,0,128,206.97,1921,No,1,0.0831,0,1,1,1,0,5.26,0,0
T104014,CUST4337,2023-05-14 13:58:00,82.07,Grocery,Debit Card,POS,Chennai,0,100,499.75,113,No,0,0.1642,0,13,6,0,1,0.31,0,0
T104015,CUST8330,2023-12-30 02:50:00,24.07,Entertainment,Credit Card,Desktop,Chennai,0,106,148.64,636,No,1,0.1619,0,2,5,1,1,1.74,0,0
T104016,CUST6029,2023-03-12 18:25:00,173.78,Fashion,Credit Card,Mobile,Pune,0,72,101.69,337,No,0,1.7089,0,18,6,0,1,0.92,0,0
T104017,CUST4632,2023-09-07 17:56:00,180.83,Health,UPI,Desktop,Bengaluru,0,74,237.2,281,No,0,0.7624,0,17,3,0,0,0.77,0,0
T104018,CUST8722,2023-10-21 16:17:00,28.22,Fashion,NetBanking,Desktop,Pune,0,96,257.41,1534,No,0,0.1096,0,16,5,0,1,4.2,0,0
T104019,CUST3014,2023-01-23 02:23:00,20.91,Grocery,UPI,Desktop,Bengaluru,0,92,183.86,1898,No,0,0.1137,0,2,0,1,0,5.2,0,0
T104020,CUST5974,2023-06-13 18:42:00,42.39,Travel,PayPal,POS,Pune,0,74,350.79,209,No,0,0.1208,0,18,1,0,0,0.57,0,0
T104021,CUST1815,2023-05-01 18:18:00,22.01,Electronics,UPI,POS,Hyderabad,0,72,100.09,1649,No,0,0.2199,0,18,0,0,0,4.51,0,0
T104022,CUST4703,2023-04-13 10:33:00,89.27,Food,Credit Card,POS,Pune,0,180,260.07,1363,No,0,0.3433,0,10,3,0,0,3.73,0,0
T104023,CUST7560,2023-01-28 15:51:00,139.93,Electronics,NetBanking,POS,Hyderabad,0,175,255.06,1990,No,0,0.5486,0,15,5,0,1,5.45,0,0
T104024,CUST2904,2024-02-20 22:44:00,89.45,Entertainment,NetBanking,Mobile,Bengaluru,0,59,413.66,455,No,0,0.2162,0,22,1,0,0,1.25,0,0
T104025,CUST7454,2023-12-19 12:33:00,139.14,Food,UPI,Mobile,Chennai,1,175,464.21,1539,No,0,0.2997,0,12,1,0,0,4.21,0,1
T104026,CUST3289,2024-02-20 21:13:00,40.47,Food,PayPal,POS,Bengaluru,0,56,335.0,1715,No,0,0.1208,0,21,1,0,0,4.7,0,0
T104027,CUST2253,2023-01-17 08:44:00,13.6,Entertainment,Credit Card,POS,Mumbai,1,13,159.63,68,No,1,0.0852,0,8,1,0,0,0.19,0,1
T104028,CUST6491,2023-11-18 23:44:00,107.14,Entertainment,Debit Card,Mobile,Chennai,0,172,347.91,1332,No,0,0.308,0,23,5,0,1,3.65,0,0
T104029,CUST1963,2023-08-19 18:11:00,35.76,Travel,NetBanking,Desktop,Pune,0,35,133.17,845,No,0,0.2685,0,18,5,0,1,2.31,0,0
T104030,CUST8697,2023-04-14 22:51:00,89.0,Grocery,UPI,Desktop,Pune,0,119,483.61,654,No,0,0.184,0,22,4,0,0,1.79,0,0
T104031,CUST3710,2023-12-14 22:32:00,25.25,Utilities,PayPal,POS,Pune,0,115,412.96,405,No,0,0.0611,0,22,3,0,0,1.11,0,0
T104032,CUST5700,2023-10-20 23:16:00,6.78,Electronics,PayPal,Desktop,Pune,0,157,221.28,1982,No,0,0.0306,0,23,4,0,0,5.43,0,0
T104033,CUST2929,2023-11-22 21:46:00,392.31,Grocery,Credit Card,POS,Pune,0,56,394.33,1692,No,0,0.9949,1,21,2,0,0,4.63,0,0
T104034,CUST9554,2023-02-24 19:19:00,13.59,Fashion,NetBanking,POS,Bengaluru,0,133,210.24,70,No,0,0.0646,0,19,4,0,0,0.19,0,0
T104035,CUST4454,2023-07-01 11:13:00,356.68,Travel,Credit Card,POS,Kolkata,0,195,46.56,1723,No,0,7.6607,1,11,5,0,1,4.72,0,0
T104036,CUST2240,2023-07-22 03:17:00,302.76,Travel,Debit Card,Mobile,Hyderabad,0,53,356.32,1771,No,0,0.8497,1,3,5,1,1,4.85,0,0
T104037,CUST2426,2023-09-10 02:46:00,126.32,Utilities,Debit Card,Desktop,Kolkata,0,101,208.26,76,No,0,0.6065,0,2,6,1,1,0.21,0,0
T104038,CUST6280,2023-11-06 02:05:00,86.17,Fashion,Debit Card,Mobile,Bengaluru,0,120,465.86,1537,No,1,0.185,0,2,0,1,0,4.21,0,0
T104039,CUST5186,2023-01-13 07:56:00,68.98,Electronics,PayPal,Desktop,Delhi,1,60,160.21,214,No,1,0.4306,0,7,4,0,0,0.59,0,1
T104040,CUST2879,2023-07-23 03:08:00,160.85,Health,NetBanking,Mobile,Kolkata,0,105,423.23,101,No,0,0.3801,0,3,6,1,1,0.28,0,0
T104041,CUST5137,2023-12-05 12:03:00,27.34,Fashion,Credit Card,Mobile,Bengaluru,0,134,343.41,598,No,0,0.0796,0,12,1,0,0,1.64,0,0
T104042,CUST9585,2023-11-24 14:57:00,50.44,Electronics,Credit Card,POS,Chennai,0,176,428.13,1804,No,0,0.1178,0,14,4,0,0,4.94,0,0
T104043,CUST3570,2023-04-28 10:18:00,77.28,Food,Debit Card,POS,Pune,0,106,153.02,603,No,0,0.505,0,10,4,0,0,1.65,0,0
T104044,CUST8299,2023-05-28 06:14:00,42.37,Entertainment,NetBanking,Mobile,Bengaluru,0,80,236.06,371,No,0,0.1795,0,6,6,0,1,1.02,0,0
T104045,CUST7327,2023-10-22 21:09:00,44.62,Travel,NetBanking,Desktop,Kolkata,0,163,413.33,598,No,0,0.108,0,21,6,0,1,1.64,0,0
T104046,CUST5076,2023-07-27 23:44:00,32.07,Electronics,UPI,Desktop,Hyderabad,0,146,325.47,993,No,0,0.0985,0,23,3,0,0,2.72,0,0
T104047,CUST6633,2023-05-01 07:03:00,66.45,Grocery,NetBanking,POS,Kolkata,0,11,186.36,1296,No,0,0.3566,0,7,0,0,0,3.55,0,0
T104048,CUST1305,2023-12-19 04:24:00,152.08,Utilities,NetBanking,POS,Pune,0,51,260.88,357,No,0,0.5829,0,4,1,1,0,0.98,0,0
T104049,CUST1847,2023-11-18 17:02:00,18.0,Entertainment,Credit Card,Desktop,Kolkata,0,121,498.09,1689,No,0,0.0361,0,17,5,0,1,4.62,0,0
T104050,CUST9835,2023-03-11 16:38:00,217.97,Grocery,NetBanking,Desktop,Mumbai,0,23,373.51,182,No,0,0.5836,0,16,5,0,1,0.5,0,0
T104051,CUST2773,2023-03-31 09:25:00,93.46,Entertainment,NetBanking,Desktop,Delhi,0,47,311.12,1308,No,0,0.3004,0,9,4,0,0,3.58,0,0
T104052,CUST7211,2024-01-26 14:18:00,138.65,Travel,Credit Card,POS,Chennai,0,75,415.68,758,No,0,0.3335,0,14,4,0,0,2.08,0,0
T104053,CUST5251,2023-01-09 16:21:00,64.99,Fashion,NetBanking,Desktop,Hyderabad,0,187,226.59,1477,No,0,0.2868,0,16,0,0,0,4.04,0,0
T104054,CUST6850,2023-10-25 01:55:00,120.95,Health,Credit Card,POS,Delhi,1,185,475.53,261,No,1,0.2543,0,1,2,1,0,0.71,0,1
T104055,CUST7801,2023-07-06 12:54:00,1.31,Fashion,UPI,Mobile,Bengaluru,0,93,280.49,1582,No,0,0.0047,0,12,3,0,0,4.33,0,0
T104056,CUST4570,2023-03-28 00:39:00,136.47,Electronics,PayPal,Mobile,Delhi,0,127,170.17,1645,No,0,0.802,0,0,1,1,0,4.5,0,0
T104057,CUST3870,2023-11-03 08:08:00,3.28,Utilities,Credit Card,Mobile,Pune,0,56,52.15,1549,No,0,0.0629,0,8,4,0,0,4.24,0,0
T104058,CUST7162,2023-08-26 02:48:00,176.52,Fashion,Credit Card,Desktop,Pune,0,155,194.09,205,No,0,0.9095,0,2,5,1,1,0.56,0,0
T104059,CUST3683,2023-06-23 01:18:00,385.89,Travel,NetBanking,POS,Mumbai,1,73,288.63,580,No,1,1.337,1,1,4,1,0,1.59,0,1
T104060,CUST2893,2023-10-31 01:32:00,27.86,Utilities,Credit Card,Desktop,Delhi,1,163,354.59,172,No,1,0.0786,0,1,1,1,0,0.47,0,1
T104061,CUST3160,2023-08-07 21:28:00,18.89,Electronics,Debit Card,POS,Kolkata,0,183,438.81,46,No,0,0.043,0,21,0,0,0,0.13,0,0
T104062,CUST6075,2023-09-04 01:45:00,115.98,Food,Debit Card,Desktop,Delhi,0,137,472.54,278,No,0,0.2454,0,1,0,1,0,0.76,0,0
T104063,CUST6434,2023-12-08 03:52:00,23.34,Fashion,UPI,Mobile,Pune,0,18,60.2,1088,No,1,0.3877,0,3,4,1,0,2.98,0,0
T104064,CUST9857,2024-02-21 07:20:00,160.53,Fashion,Credit Card,POS,Bengaluru,0,44,304.44,830,No,0,0.5273,0,7,2,0,0,2.27,0,0
T104065,CUST7221,2023-07-06 05:56:00,8.68,Health,NetBanking,Desktop,Bengaluru,1,149,336.63,1029,Yes,1,0.0258,0,5,3,1,0,2.82,1,1
T104066,CUST2184,2024-01-08 05:35:00,10.77,Electronics,NetBanking,POS,Chennai,0,56,94.31,1028,No,0,0.1142,0,5,0,1,0,2.81,0,0
T104067,CUST2512,2023-07-10 08:07:00,309.64,Grocery,PayPal,POS,Kolkata,0,176,277.34,175,No,0,1.1165,1,8,0,0,0,0.48,0,0
T104068,CUST1153,2023-04-24 03:10:00,89.63,Fashion,UPI,Desktop,Kolkata,0,100,174.07,955,No,0,0.5149,0,3,0,1,0,2.61,0,0
T104069,CUST6299,2023-02-24 00:18:00,150.13,Travel,NetBanking,Desktop,Bengaluru,0,1,47.93,756,No,0,3.1323,0,0,4,1,0,2.07,0,0
T104070,CUST5504,2023-10-10 23:58:00,31.36,Fashion,PayPal,POS,Delhi,1,155,42.27,194,No,0,0.7419,0,23,1,0,0,0.53,0,1
T104071,CUST7151,2024-02-19 02:26:00,90.28,Health,NetBanking,POS,Mumbai,0,45,382.01,1164,No,0,0.2363,0,2,0,1,0,3.19,0,0
T104072,CUST4556,2023-05-16 15:56:00,72.16,Food,PayPal,Mobile,Bengaluru,0,63,311.57,676,No,0,0.2316,0,15,1,0,0,1.85,0,0
T104073,CUST8398,2023-11-04 04:24:00,73.94,Health,Debit Card,POS,Kolkata,0,58,360.41,1127,No,1,0.2052,0,4,5,1,1,3.09,0,0
T104074,CUST1907,2023-07-01 22:07:00,91.79,Fashion,Debit Card,Mobile,Kolkata,0,168,345.79,697,No,0,0.2655,0,22,5,0,1,1.91,0,0
T104075,CUST1291,2023-09-08 13:48:00,68.52,Utilities,NetBanking,Mobile,Pune,0,63,75.81,1780,No,0,0.9038,0,13,4,0,0,4.87,0,0
T104076,CUST7145,2023-03-04 14:23:00,44.84,Grocery,UPI,Mobile,Pune,1,38,84.27,383,No,0,0.5321,0,14,5,0,1,1.05,0,1
T104077,CUST6712,2024-02-04 20:42:00,25.83,Entertainment,Credit Card,POS,Chennai,1,29,133.72,1327,No,0,0.1932,0,20,6,0,1,3.63,0,1
T104078,CUST4469,2023-05-25 04:55:00,117.08,Fashion,UPI,Mobile,Chennai,0,40,205.56,972,No,0,0.5696,0,4,3,1,0,2.66,0,0
T104079,CUST4308,2023-06-12 01:24:00,20.52,Electronics,UPI,POS,Delhi,0,147,470.2,1332,No,0,0.0436,0,1,0,1,0,3.65,0,0
T104080,CUST5658,2023-11-07 09:40:00,94.3,Fashion,Credit Card,POS,Bengaluru,0,88,340.21,1713,No,0,0.2772,0,9,1,0,0,4.69,0,0
T104081,CUST2715,2023-05-13 12:58:00,21.26,Grocery,Debit Card,Desktop,Bengaluru,0,56,135.03,1084,No,0,0.1574,0,12,5,0,1,2.97,0,0
T104082,CUST9767,2023-04-29 06:24:00,78.54,Electronics,Debit Card,POS,Chennai,0,44,37.43,555,No,0,2.0983,0,6,5,0,1,1.52,0,0
T104083,CUST8632,2023-12-14 03:38:00,109.97,Travel,Credit Card,POS,Bengaluru,0,193,345.27,1588,No,0,0.3185,0,3,3,1,0,4.35,0,0
T104084,CUST8883,2023-05-14 00:18:00,19.75,Utilities,PayPal,Mobile,Delhi,0,100,316.41,539,No,0,0.0624,0,0,6,1,1,1.48,0,0
T104085,CUST7606,2023-07-17 00:58:00,4.95,Electronics,UPI,POS,Mumbai,0,141,341.12,1567,No,0,0.0145,0,0,0,1,0,4.29,0,0
T104086,CUST6441,2023-10-08 05:26:00,11.23,Health,NetBanking,POS,Pune,0,158,137.98,1978,No,1,0.0814,0,5,6,1,1,5.42,0,0
T104087,CUST2262,2023-05-24 12:52:00,74.51,Food,Debit Card,Desktop,Delhi,0,49,263.31,207,Yes,0,0.283,0,12,2,0,0,0.57,1,0
T104088,CUST5559,2023-05-31 14:35:00,151.47,Health,NetBanking,Desktop,Bengaluru,0,115,187.23,358,No,0,0.809,0,14,2,0,0,0.98,0,0
T104089,CUST8760,2023-06-15 03:00:00,3.68,Entertainment,Credit Card,Mobile,Delhi,0,75,410.67,1624,No,1,0.009,0,3,3,1,0,4.45,0,0
T104090,CUST5500,2023-10-31 21:07:00,105.99,Electronics,NetBanking,Mobile,Pune,0,191,44.0,830,No,0,2.4089,0,21,1,0,0,2.27,0,0
T104091,CUST6769,2023-07-19 11:21:00,33.4,Travel,NetBanking,Desktop,Hyderabad,1,199,144.97,717,No,0,0.2304,0,11,2,0,0,1.96,0,1
T104092,CUST2155,2023-09-10 03:58:00,52.09,Fashion,UPI,Desktop,Kolkata,0,163,305.45,1225,No,0,0.1705,0,3,6,1,1,3.35,0,0
T104093,CUST7959,2023-05-05 22:49:00,211.45,Utilities,Credit Card,POS,Pune,0,139,110.56,1449,No,0,1.9125,0,22,4,0,0,3.97,0,0
T104094,CUST4815,2023-04-13 08:54:00,32.27,Electronics,NetBanking,Mobile,Kolkata,0,49,339.63,1648,No,0,0.095,0,8,3,0,0,4.51,0,0
